          region3_s3  |                  fc  |CLAS12 Drift Chambers, Sector 3 Region 2  |               -106.808*cm 184.99688*cm 418.679*cm  |       ordered: zxy -30*deg 25*deg 0*deg  | aa0000   |              G4Trap  |22.23*cm -25*deg 90*deg 196.826*cm 17.3345*cm 218.16*cm 0*deg 196.826*cm 17.3345*cm 218.16*cm 0*deg  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
          region3_s4  |                  fc  |CLAS12 Drift Chambers, Sector 4 Region 2  |                       -213.616*cm 0*cm 418.679*cm  |       ordered: zxy -90*deg 25*deg 0*deg  | aa0000   |              G4Trap  |22.23*cm -25*deg 90*deg 196.826*cm 17.3345*cm 218.16*cm 0*deg 196.826*cm 17.3345*cm 218.16*cm 0*deg  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
          region3_s5  |                  fc  |CLAS12 Drift Chambers, Sector 5 Region 2  |              -106.808*cm -184.99688*cm 418.679*cm  |      ordered: zxy -150*deg 25*deg 0*deg  | aa0000   |              G4Trap  |22.23*cm -25*deg 90*deg 196.826*cm 17.3345*cm 218.16*cm 0*deg 196.826*cm 17.3345*cm 218.16*cm 0*deg  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
          region3_s6  |                  fc  |CLAS12 Drift Chambers, Sector 6 Region 2  |               106.808*cm -184.99688*cm 418.679*cm  |      ordered: zxy -210*deg 25*deg 0*deg  | aa0000   |              G4Trap  |22.23*cm -25*deg 90*deg 196.826*cm 17.3345*cm 218.16*cm 0*deg 196.826*cm 17.3345*cm 218.16*cm 0*deg  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   0   |                  no  |                  no  |                                      no 
       sl1_layer1_s1  |          region1_s1  |Region 0, Super Layer 1, layer 1, Sector 1  |                -2.47111*cm -6.31596*cm -8.3906*cm  |                       0*deg 0*deg 6*deg  |99aaff2   |              G4Trap  |0.5693*cm -25*deg 90*deg 75.5878*cm 6.80319*cm 85.4051*cm -7.58295*deg 75.5878*cm 6.80319*cm 85.4051*cm -7.58295*deg  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 1 superlayer manual 1 layer manual 1 wire manual 1 
       sl1_layer1_s2  |          region1_s2  |Region 0, Super Layer 1, layer 1, Sector 2  |                -2.47111*cm -6.31596*cm -8.3906*cm  |                       0*deg 0*deg 6*deg  |99aaff2   |              G4Trap  |0.5693*cm -25*deg 90*deg 75.5878*cm 6.80319*cm 85.4051*cm -7.58295*deg 75.5878*cm 6.80319*cm 85.4051*cm -7.58295*deg  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 2 superlayer manual 1 layer manual 1 wire manual 1 
       sl1_layer1_s3  |          region1_s3  |Region 0, Super Layer 1, layer 1, Sector 3  |                -2.47111*cm -6.31596*cm -8.3906*cm  |                       0*deg 0*deg 6*deg  |99aaff2   |              G4Trap  |0.5693*cm -25*deg 90*deg 75.5878*cm 6.80319*cm 85.4051*cm -7.58295*deg 75.5878*cm 6.80319*cm 85.4051*cm -7.58295*deg  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 3 superlayer manual 1 layer manual 1 wire manual 1 
       sl1_layer1_s4  |          region1_s4  |Region 0, Super Layer 1, layer 1, Sector 4  |                -2.47111*cm -6.31596*cm -8.3906*cm  |                       0*deg 0*deg 6*deg  |99aaff2   |              G4Trap  |0.5693*cm -25*deg 90*deg 75.5878*cm 6.80319*cm 85.4051*cm -7.58295*deg 75.5878*cm 6.80319*cm 85.4051*cm -7.58295*deg  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 4 superlayer manual 1 layer manual 1 wire manual 1 
       sl1_layer1_s5  |          region1_s5  |Region 0, Super Layer 1, layer 1, Sector 5  |                -2.47111*cm -6.31596*cm -8.3906*cm  |                       0*deg 0*deg 6*deg  |99aaff2   |              G4Trap  |0.5693*cm -25*deg 90*deg 75.5878*cm 6.80319*cm 85.4051*cm -7.58295*deg 75.5878*cm 6.80319*cm 85.4051*cm -7.58295*deg  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 5 superlayer manual 1 layer manual 1 wire manual 1 
       sl1_layer1_s6  |          region1_s6  |Region 0, Super Layer 1, layer 1, Sector 6  |                -2.47111*cm -6.31596*cm -8.3906*cm  |                       0*deg 0*deg 6*deg  |99aaff2   |              G4Trap  |0.5693*cm -25*deg 90*deg 75.5878*cm 6.80319*cm 85.4051*cm -7.58295*deg 75.5878*cm 6.80319*cm 85.4051*cm -7.58295*deg  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 6 superlayer manual 1 layer manual 1 wire manual 1 
       sl1_layer2_s1  |          region1_s1  |Region 0, Super Layer 1, layer 2, Sector 1  |                 -2.50472*cm -5.63983*cm -7.232*cm  |                       0*deg 0*deg 6*deg  |99aaff2   |              G4Trap  |0.5693*cm -25*deg 90*deg 75.5878*cm 7.43035*cm 86.0323*cm -7.58295*deg 75.5878*cm 7.43035*cm 86.0323*cm -7.58295*deg  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 1 superlayer manual 1 layer manual 2 wire manual 1 
       sl1_layer2_s2  |          region1_s2  |Region 0, Super Layer 1, layer 2, Sector 2  |                 -2.50472*cm -5.63983*cm -7.232*cm  |                       0*deg 0*deg 6*deg  |99aaff2   |              G4Trap  |0.5693*cm -25*deg 90*deg 75.5878*cm 7.43035*cm 86.0323*cm -7.58295*deg 75.5878*cm 7.43035*cm 86.0323*cm -7.58295*deg  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 2 superlayer manual 1 layer manual 2 wire manual 1 
       sl1_layer2_s3  |          region1_s3  |Region 0, Super Layer 1, layer 2, Sector 3  |                 -2.50472*cm -5.63983*cm -7.232*cm  |                       0*deg 0*deg 6*deg  |99aaff2   |              G4Trap  |0.5693*cm -25*deg 90*deg 75.5878*cm 7.43035*cm 86.0323*cm -7.58295*deg 75.5878*cm 7.43035*cm 86.0323*cm -7.58295*deg  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 3 superlayer manual 1 layer manual 2 wire manual 1 
       sl1_layer2_s4  |          region1_s4  |Region 0, Super Layer 1, layer 2, Sector 4  |                 -2.50472*cm -5.63983*cm -7.232*cm  |                       0*deg 0*deg 6*deg  |99aaff2   |              G4Trap  |0.5693*cm -25*deg 90*deg 75.5878*cm 7.43035*cm 86.0323*cm -7.58295*deg 75.5878*cm 7.43035*cm 86.0323*cm -7.58295*deg  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 4 superlayer manual 1 layer manual 2 wire manual 1 
       sl1_layer2_s5  |          region1_s5  |Region 0, Super Layer 1, layer 2, Sector 5  |                 -2.50472*cm -5.63983*cm -7.232*cm  |                       0*deg 0*deg 6*deg  |99aaff2   |              G4Trap  |0.5693*cm -25*deg 90*deg 75.5878*cm 7.43035*cm 86.0323*cm -7.58295*deg 75.5878*cm 7.43035*cm 86.0323*cm -7.58295*deg  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 5 superlayer manual 1 layer manual 2 wire manual 1 
       sl1_layer2_s6  |          region1_s6  |Region 0, Super Layer 1, layer 2, Sector 6  |                 -2.50472*cm -5.63983*cm -7.232*cm  |                       0*deg 0*deg 6*deg  |99aaff2   |              G4Trap  |0.5693*cm -25*deg 90*deg 75.5878*cm 7.43035*cm 86.0323*cm -7.58295*deg 75.5878*cm 7.43035*cm 86.0323*cm -7.58295*deg  |               dcgas  |                  no  |     1   |     1   |     1   |   1   |   1   |                  dc  |                  dc  |sector manual 6 superlayer manual 1 layer manual 2 wire manual 1 
